gamePk,gameDate,playId,pitchNum,pitcherId,pitcherName,batterId,batterName,pitchSpeed,spinRate,pitchTypeDescription,pitchTypeCode,headshotUrl
776480,2025-09-02,6d239d0e-6a18-3aac-9a29-8f7d0c70f7cd,3,544150,Albert Suárez,630105,Jake Cronenworth,96.6,2483.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/544150/headshot/67/current"
778480,2025-04-02,474ee032-f68f-3137-a09f-9c55b45ac6eb,2,592426,Luke Jackson,680574,Matt McLain,96.6,2402.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592426/headshot/67/current"
777549,2025-06-11,f6284427-8ffd-3a38-ba10-f24989ae29b2,7,666157,Nick Lodolo,681807,David Fry,96.6,2398.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666157/headshot/67/current"
778093,2025-05-02,40f1c647-5577-376a-a0eb-31c25027de02,4,608379,Michael Wacha,668939,Adley Rutschman,96.6,2227.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608379/headshot/67/current"
777638,2025-06-04,20ddca63-3ba4-35ff-b09c-3351ff572705,3,656288,Griffin Canning,605141,Mookie Betts,96.6,2164.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656288/headshot/67/current"
776396,2025-09-09,b34264fc-66e1-3d85-8e19-60797d914c2e,3,813349,Connelly Early,691016,Tyler Soderstrom,96.6,2383.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/813349/headshot/67/current"
777156,2025-07-10,53331d12-7576-303f-aa2f-305c62857431,8,656794,Sean Newcomb,621566,Matt Olson,96.6,2488.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656794/headshot/67/current"
778471,2025-04-02,008d1899-683f-3be3-b209-cce2740af262,4,600917,José Leclerc,673548,Seiya Suzuki,96.6,2450.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/600917/headshot/67/current"
776250,2025-09-20,54ed38bf-d1e1-3b50-9510-58dd387d2a3f,4,621051,Steven Wilson,592518,Manny Machado,96.6,2488.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621051/headshot/67/current"
777382,2025-06-23,ca30cf67-7396-357f-8095-8ae7b574a34c,7,694350,Zach Brzykcy,670092,Trenton Brooks,96.6,2305.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694350/headshot/67/current"
778554,2025-03-27,385bdd32-7483-3f4f-a9b8-0a9d9183ec8b,1,605182,Mike Clevinger,624585,Jorge Soler,96.6,2436.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605182/headshot/67/current"
776852,2025-08-05,ae03714c-b4c5-3fc3-8d24-92e17074c3e5,3,608665,Kendall Graveman,593428,Xander Bogaerts,96.6,2265.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608665/headshot/67/current"
778342,2025-04-13,2e4021f5-a0f4-3dfe-b5b0-9a1f64401daa,2,676282,Joey Cantillo,666023,Freddy Fermin,96.6,1985.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676282/headshot/67/current"
776419,2025-09-07,01729379-6598-3c77-a49c-2ac41d983ccc,3,606303,Joel Payamps,678225,Ji Hwan Bae,96.6,2561.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/606303/headshot/67/current"
777412,2025-06-21,0db07117-93df-309f-be89-a0975a9b7f26,3,680573,Simeon Woods Richardson,686217,Sal Frelick,96.5,2321.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680573/headshot/67/current"
777433,2025-06-20,9f1b82c9-fa16-3492-997c-2de6043a5f5b,0,668941,JoJo Romero,666158,Gavin Lux,96.5,2340.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668941/headshot/67/current"
778436,2025-04-05,31c9f288-f5d6-351b-90c8-5d9e02d0844d,1,534910,Jesse Hahn,642715,Willy Adames,96.5,2173.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/534910/headshot/67/current"
777662,2025-06-03,65bc2823-b3e5-3cb3-837e-41156f524bc4,4,676051,Codi Heuer,650490,Yandy Díaz,96.5,2449.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676051/headshot/67/current"
776175,2025-09-26,0015672c-3fcb-3aba-8a31-ac7dc1b26ad1,5,681870,Erik Sabrowski,673962,Josh Jung,96.5,2516.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681870/headshot/67/current"
777374,2025-06-24,cd176a6b-a003-3dbe-813d-f9690e2d1a99,0,690382,Michael Darrell-Hicks,702332,Caleb Durbin,96.5,2326.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690382/headshot/67/current"
777705,2025-05-31,883d0296-bbdd-3b3e-84ba-128691c67fd9,4,592662,Robbie Ray,663743,Nick Fortes,96.5,2513.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592662/headshot/67/current"
776354,2025-09-12,299920de-384a-3fea-a92c-96f2f3bf8d27,3,641835,Tim Mayza,686469,Vinnie Pasquantino,96.5,2151.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641835/headshot/67/current"
776692,2025-08-18,d9a1a8fe-b9af-3e04-a6ae-4ae7c1217e86,1,656638,Alex Lange,605170,Victor Caratini,96.4,2221.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656638/headshot/67/current"
777289,2025-07-01,04486517-4ba0-33fc-9fbb-3c52c36f4bc4,3,669084,DL Hall,665742,Juan Soto,96.4,2346.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669084/headshot/67/current"
777674,2025-06-02,51289685-c8ce-3f32-8d55-f85cc162a94d,6,681916,Dylan Smith,641943,Joshua Palacios,96.4,2498.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681916/headshot/67/current"
777239,2025-07-04,a1797b99-4d8b-3baa-95a0-8b2bec481121,5,542888,Shawn Armstrong,670092,Trenton Brooks,96.4,2306.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/542888/headshot/67/current"
778357,2025-04-12,0430515e-ab47-3092-9126-fdb4c249e4fd,3,664139,Ian Gibaut,668804,Bryan Reynolds,96.4,2341.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664139/headshot/67/current"
777357,2025-06-25,b83e52e7-3233-3416-86c1-a8bd337d763c,2,667463,John King,624512,Reese McGuire,96.4,2349.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/667463/headshot/67/current"
778467,2025-04-03,06a08026-97dc-3f93-88b7-2ae9a2bb16ca,5,678821,Luis Peralta,669016,Brandon Marsh,96.4,2360.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678821/headshot/67/current"
776522,2025-08-31,d94df417-df37-376f-bed4-3cc7a9105ec3,3,689266,Dylan Dodd,656941,Kyle Schwarber,96.4,2182.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689266/headshot/67/current"
778258,2025-04-19,2b6d3a7f-ca40-332e-af93-a39fd74542d9,5,606930,Jacob Barnes,642133,Rowdy Tellez,96.4,2459.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/606930/headshot/67/current"
776703,2025-08-17,2511b41a-b6ff-3b4b-b7cc-34e0ea0583f9,0,669438,Mason Englert,666149,Tyler Fitzgerald,96.4,2493.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669438/headshot/67/current"
776591,2025-08-26,0f7aa527-abab-316c-aae8-39018f8f4399,5,608337,Lucas Giolito,687637,Dylan Beavers,96.4,2364.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/608337/headshot/67/current"
777893,2025-05-17,430e148a-47ba-3d4a-a337-0f505be58ada,0,595897,Nick Burdi,663586,Austin Riley,96.4,2382.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/595897/headshot/67/current"
777549,2025-06-11,0962c648-4bff-39a1-a1cd-3380554fc8c1,2,686747,Joe La Sorsa,467793,Carlos Santana,96.4,2343.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686747/headshot/67/current"
778318,2025-04-15,6fc1e9f7-24fe-3bec-ad93-93eae75a8eb6,0,686826,Bryce Jarvis,669364,Xavier Edwards,96.4,2349.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686826/headshot/67/current"
776204,2025-09-24,25a89ce9-e2db-3fac-9e69-15545592ccc8,3,656427,Jack Flaherty,700932,Kyle Manzardo,96.4,2330.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656427/headshot/67/current"
776162,2025-09-27,bbdb4759-ad2c-321f-9e73-4216b3872fe9,3,685068,Carson Ragsdale,592450,Aaron Judge,96.4,2360.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685068/headshot/67/current"
776628,2025-08-23,42236e9a-2799-3ac3-b86d-3dbdb4c83eb3,3,680730,Mitchell Parker,547180,Bryce Harper,96.4,2267.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680730/headshot/67/current"
776903,2025-08-02,2f2bea3f-bca5-3cac-a237-fe8b466b7afb,4,605540,Brandon Woodruff,695578,James Wood,96.3,2445.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605540/headshot/67/current"
778276,2025-04-18,c3282a7b-e44f-3a19-805a-e12cc09edf14,4,656240,Scott Blewett,680574,Matt McLain,96.3,2316.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656240/headshot/67/current"
776409,2025-09-08,20e9c35f-5ded-395e-877a-403eebe973e0,2,681006,Josh Simpson,695578,James Wood,96.3,2280.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681006/headshot/67/current"
777723,2025-05-29,c314519c-8c94-389f-9688-c600289ccd0c,2,676969,Brett de Geus,671739,Michael Harris II,96.3,2100.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676969/headshot/67/current"
776771,2025-08-12,a38c165e-1353-3b2a-8131-70a3abb596b4,0,621366,Ryan Borucki,683734,Andrew Vaughn,96.3,2330.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621366/headshot/67/current"
777394,2025-06-23,eef9375c-cd06-35cf-918b-a88ced0c64d5,5,669432,Trevor Rogers,694671,Wyatt Langford,96.3,2539.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669432/headshot/67/current"
776364,2025-09-11,eaa1ab4c-94cf-35b1-900d-cbf072e0ec92,6,680702,Joey Gerber,695657,Colson Montgomery,96.3,2406.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680702/headshot/67/current"
776945,2025-07-29,20ceb435-4dfd-37d7-9416-c3e71b5984f2,7,592351,Jon Gray,666176,Jo Adell,96.3,2069.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592351/headshot/67/current"
778072,2025-05-03,8bd73871-e05c-3307-a224-54d585df8e71,0,670167,John Schreiber,691723,Coby Mayo,96.3,2339.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670167/headshot/67/current"
776357,2025-09-12,ddf22809-1da2-3a2e-8431-1d29c23ffdce,1,676760,Ron Marinaccio,688760,Blaine Crim,96.3,2370.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676760/headshot/67/current"
777237,2025-07-05,44bce8e6-84f5-31be-928c-967d2a86e0b6,7,680735,Austin Cox,681297,Colton Cowser,96.3,2249.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680735/headshot/67/current"
778041,2025-05-06,a878f539-f426-3351-a89b-f0e279cffe97,6,650633,Michael King,592450,Aaron Judge,96.3,2383.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/650633/headshot/67/current"
778018,2025-05-07,8ac8f1b7-537b-3594-89f5-5790b7068622,7,641816,Tyler Mahle,646240,Rafael Devers,96.2,2555.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641816/headshot/67/current"
777571,2025-06-10,43bcf1b9-9588-36d5-84a0-e790f897f61e,7,607067,Colin Rea,592663,J.T. Realmuto,96.2,2213.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607067/headshot/67/current"
778136,2025-04-27,498f2cc6-e7be-391d-b3b7-17ff43fad8b6,4,678215,Luarbert Arias,593871,Jorge Polanco,96.2,2457.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678215/headshot/67/current"
777173,2025-07-09,d8feb945-7a60-3c25-b891-6e56cff9262a,1,518489,Ryan Brasier,668904,Royce Lewis,96.2,2358.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/518489/headshot/67/current"
777256,2025-07-03,9f303a12-c46e-3259-b9e6-2cf3dd201d40,6,694297,Brandon Pfaadt,642715,Willy Adames,96.2,2579.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694297/headshot/67/current"
777221,2025-07-05,ad6f9055-e5e5-35a2-8216-6f4b78835d8a,8,669193,Jack Little,666211,Taylor Trammell,96.2,2399.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669193/headshot/67/current"
777003,2025-07-26,ee433dec-f0e0-3806-a1ed-aaae51a2613c,1,667297,Tommy Nance,656716,Zach McKinstry,96.2,2520.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/667297/headshot/67/current"
777331,2025-06-27,9afc0d4a-2110-356d-953e-257abab62ff5,0,519326,Hunter Strickland,663993,Nathaniel Lowe,96.1,2320.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/519326/headshot/67/current"
778133,2025-04-29,7d04b899-5cf9-3655-a4c1-cf7c41bf44e7,1,554431,Tyler Matzek,668974,Maverick Handley,96.1,2599.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/554431/headshot/67/current"
776823,2025-08-08,b0dedf97-67fc-361f-9ae2-7e51ee6f08bc,2,453286,Max Scherzer,606192,Teoscar Hernández,96.1,2408.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/453286/headshot/67/current"
776805,2025-08-09,34889c95-f4c7-3413-8f73-d10d552584ee,1,688138,Logan Evans,673490,Ha-Seong Kim,96.1,2072.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688138/headshot/67/current"
777946,2025-05-15,4d007966-a86f-31be-a11b-c097302841be,0,687765,Mitch Spence,624424,Michael Conforto,96.1,2071.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687765/headshot/67/current"
778411,2025-04-07,917c304e-c118-3c20-b169-3c4459ec7c3c,6,642520,Gerson Garabito,621020,Dansby Swanson,96.0,2489.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642520/headshot/67/current"
778051,2025-05-04,79c96d30-792a-3c0d-986d-1a844075e53f,4,663568,Stephen Kolek,665833,Oneil Cruz,96.0,2182.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663568/headshot/67/current"
776138,2025-09-28,8fa75fda-aa0d-3663-a23f-4142138cf91f,0,669674,Sam Long,680474,Max Schuemann,96.0,2435.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669674/headshot/67/current"
776791,2025-08-10,5fc44854-c8e2-39e2-8e7f-b3a6bcfef6e4,2,670955,Edwin Uceta,663728,Cal Raleigh,96.0,2431.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670955/headshot/67/current"
777373,2025-06-24,0089ec6e-a36b-33cd-84bf-87c0ecc9fde2,5,519151,Ryan Pressly,686780,Pedro Pagés,96.0,2615.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/519151/headshot/67/current"
776494,2025-09-01,201b01db-09f7-3d38-9cb3-3c665bab165a,0,669211,Keegan Akin,669369,Bryce Johnson,96.0,2376.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669211/headshot/67/current"
777925,2025-05-14,8526b92b-d9a3-3960-9e36-9789c822c409,1,687849,Zak Kent,592885,Christian Yelich,96.0,2827.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687849/headshot/67/current"
777941,2025-05-12,379c858d-eae7-34b7-98d0-dbb737e1f9d1,2,643410,Mark Leiter Jr.,665750,Leody Taveras,96.0,1987.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/643410/headshot/67/current"
778397,2025-04-08,cb055c02-563f-3b36-8805-7e7a1b48d6c9,0,694738,Landen Roupp,694362,Blake Dunn,96.0,2156.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694738/headshot/67/current"
776185,2025-09-25,799a892e-8880-347d-95e0-621455d4d068,2,687166,Austin Pope,660271,Shohei Ohtani,95.9,2417.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687166/headshot/67/current"
777040,2025-07-22,51a704f2-73e8-3817-80a3-d5e8c15216ff,1,593958,Eduardo Rodriguez,514888,Jose Altuve,95.9,2399.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/593958/headshot/67/current"
776357,2025-09-12,852cead6-0dbd-3323-a62b-77ddf399e17d,4,685299,Tanner Gordon,665487,Fernando Tatis Jr.,95.9,2251.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685299/headshot/67/current"
778155,2025-04-27,29087f38-e3ab-32ed-83fe-a01a68209921,4,665152,Dean Kremer,700242,Trey Sweeney,95.9,2355.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665152/headshot/67/current"
776428,2025-09-07,3f400de7-b9c8-3a98-9cd1-3fd16088f578,6,620454,José Castillo,671739,Michael Harris II,95.9,2196.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/620454/headshot/67/current"
778139,2025-04-28,7abf7432-ac01-3864-8586-964fe01e829b,6,675989,Cody Bolton,621439,Byron Buxton,95.9,2368.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675989/headshot/67/current"
777793,2025-05-24,bcda540b-70a6-3564-a0af-d0c51610013c,1,663623,Jake Irvin,808982,Jung Hoo Lee,95.9,2359.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663623/headshot/67/current"
778068,2025-05-03,1e72cce4-f474-363b-89a8-12fbe6646afb,6,700241,Michael McGreevy,682626,Francisco Alvarez,95.9,2243.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700241/headshot/67/current"
776500,2025-09-01,da295cf4-242d-335c-a21f-36ae473e981e,1,642239,Rob Zastryzny,596146,Max Kepler,95.9,2462.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642239/headshot/67/current"
777816,2025-05-22,9e3f1513-a1cf-3db6-aad5-9a5f23090b77,1,663893,Brendon Little,592518,Manny Machado,95.9,2126.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663893/headshot/67/current"
777212,2025-07-07,66ddcee9-bee2-3e27-a81f-c9799781006e,4,673820,Robinson Piña,643565,Mike Tauchman,95.9,2535.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/673820/headshot/67/current"
778556,2025-03-27,401c703a-4ef4-329b-8c85-b56f45ef68aa,8,621244,José Berríos,681297,Colton Cowser,95.9,2102.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621244/headshot/67/current"
776404,2025-09-09,9f804e07-d799-3cf4-bc1e-e3674ea2cb53,7,663795,Justin Hagenman,592663,J.T. Realmuto,95.9,2266.0,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663795/headshot/67/current"
778524,2025-03-30,580ff6b4-ce16-3758-8a42-18bf6bc75329,3,663372,Ryan Feltner,666018,Jonathan Aranda,95.9,2354.0,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663372/headshot/67/current"
